Month,Day,Year,Day,Time,AM/PM,Show Name,Title,Season,Episode,Rating,New?,Description
5,17,2018,Thursday,4:00,PM,Pawn Stars,Locked Up and Rail Roaded,13,15,PG,N,"Burn rubber with the Pawn Stars when they test drive a 1950s Chrysler Town & Country Newport. Will Corey drive a hard bargain or lack the horsepower? Next, a cubist painting by New Zealand artist Louise Henderson brushes in to the shop. Will Rick get a square deal or will he paint himself into a corner? Then, antique railroad locks from the late 1800s clasp their way in. Will they secure a place in Rick's heart or will he ride them out of town? And later, an early-1900s self-heating gasoline iron steams in. Will it smooth things out with Chum or leave him hot under the collar?"
5,17,2018,Thursday,4:30,PM,Pawn Stars,Dollars & Dunks,14,23,PG,N,"Shoot some hoops with the Pawn Stars when Rick checks out a warm-up jersey signed by The Black Mamba himself: Kobe Bryant. Will he make a slam dunk on a sale or buy nothing but air? Then, Rick has an axe to grind over a seller's asking price for an antique weapon and Corey might be Leaving Las Vegas when he makes an impulse buy on his favorite book. Later, Rick and Chumlee will either raise a glass for an old-timey toaster or get burnt on a no sale."
5,17,2018,Thursday,5:00,PM,Pawn Stars,Pawn Patent,13,27,PG,N,"Space out with Pawn Stars when an autograph of astronomer Edwin Hubble takes a starring role. Will Rick hitch his wagon to this star or keep his feet on the ground? Next, an 1850s patent model self-lighting and extinguishing lantern flashes into the shop. Will Rick light up an offer or will the deal go dark? Then, a Starrett Food Chopper slices in. Will Corey dice up an offer or will he get cut? And later, an 1871 British Martini-Henry Short Lever Rifle bores into the shop. Will Rick shoot off a deal or will he misfire?"
5,17,2018,Thursday,5:30,PM,Pawn Stars,Ultimate Fighting Pawn,15,17,PG,N,"A seller brings in an antique high wheel bike that's off the chain. Will Rick think these wheels are a steal, or will he tire of this bike? Chum gets the sharp end of the stick when he sells one of Rick's prized Japanese katanas to UFC President Dana White. Rick leaves the pawn shop to score a gorgeously-restored grand piano from the 1800s. Will it hit all the right notes, or will he Bach out of the sale? Later, Rick jams out to an original Walkman cassette player. Will he fast forward to a sale, or hit the pause button?"
5,17,2018,Thursday,6:00,PM,Swamp People,Savage Showdown,9,14,PG,N,Troy protects locals. Big Tee reveals a secret. Willie makes a big gamble.
5,17,2018,Thursday,7:00,PM,Swamp People,Swamp Savage,9,15,PG,N,The Edgars go head-to-head. Jay Paul and RJ hunt down a ruthless killer. Kristi and Stringbean hit a snag.
5,17,2018,Thursday,8:00,PM,Swamp People: Blood and Guts,Lone Hunter,3,17,PG,Y,(Enhanced.) Willie has treble hook troubles. Kristi's on her own. Chase and Jacob stalk a menacing giant. Glenn goes on a ghost hunt.
5,17,2018,Thursday,9:00,PM,Swamp People,Lockjaw,9,17,PG,Y,"A bitter cold front sweeps over the swamp, threatening to shut down the season."
5,17,2018,Thursday,10:03,PM,Truck Night in America,The Best of Truck Night,1,11,PG,Y,"The best builds, the best crashes, the best drivers and the best coaches; all will be discussed when Glen, Bender, Pistol and Abe get together to look back on Season 1's greatest hits. In the end, they'll reveal which trucks had the best time on the Green Hell, and settle once and for all, who was the best coach in Season 1 of Truck Night in America."
5,17,2018,Thursday,11:03,PM,Swamp People,Lockjaw,9,17,PG,Y,"A bitter cold front sweeps over the swamp, threatening to shut down the season."
5,17,2018,Thursday,11:05,PM,777,777,777,777,777,777,777
5,18,2018,Friday,12:03,AM ,Swamp People: Blood and Guts,Lone Hunter,3,17,PG,Y,(Enhanced.) Willie has treble hook troubles. Kristi's on her own. Chase and Jacob stalk a menacing giant. Glenn goes on a ghost hunt.
5,18,2018,Friday,1:03,AM ,Swamp People,Lockjaw,9,187,PG,Y,"A bitter cold front sweeps over the swamp, threatening to shut down the season."
5,18,2018,Friday,2:06,AM ,Truck Night in America,The Best of Truck Night,1,11,PG,Y,"The best builds, the best crashes, the best drivers and the best coaches; all will be discussed when Glen, Bender, Pistol and Abe get together to look back on Season 1's greatest hits. In the end, they'll reveal which trucks had the best time on the Green Hell, and settle once and for all, who was the best coach in Season 1 of Truck Night in America."
5,18,2018,Friday,3:04,AM ,Swamp People,Lockjaw,9,17,PG,Y,"A bitter cold front sweeps over the swamp, threatening to shut down the season."
5,18,2018,Friday,3:06,AM ,777,777,777,777,777,777,777
5,18,2018,Friday,4:02,AM ,888,888,888,888,888,888,888
5,18,2018,Friday,4:30,AM ,888,888,888,888,888,888,888
5,18,2018,Friday,5:00,AM ,888,888,888,888,888,888,888
5,18,2018,Friday,5:30,AM ,888,888,888,888,888,888,888
5,18,2018,Friday,6:00,AM ,888,888,888,888,888,888,888
5,18,2018,Friday,6:30,AM ,888,888,888,888,888,888,888
5,18,2018,Friday,7:00,AM ,Brad Meltzer's Decoded,Da Vinci,2,8,PG,N,"What if I told you that the crystal ball for our future may be found in the work of Leonardo Da Vinci? Experts believe an obscure sketch that was stolen and hidden by a Cardinal in the Catholic Church may be part of Da Vinci's cryptic prophecies. But what exactly was Leonardo predicting, and why was it so dangerous that a Cardinal felt the need to hide it from the world? To comprehend Da Vinci's predictions for our future, the team investigates history's greatest mind, uncovering Da Vinci's controversial political views, his blasphemous obsession with death, and even the mystery shrouding the Mona Lisa's identity."
5,18,2018,Friday,8:00,AM ,Special,God Code,998,998,PG,N,"Behind locked doors in St. Petersburg, Russia is the Leningrad Codex, the world's oldest complete text of the Hebrew Bible. Because of its ancient origins, it is a purer version of the Bible--containing words and characters lost in later translations. Timothy Smith, an antiquities expert, believes he's found an intricate code hidden within its text, one that may not show up in later translations. This two-hour special takes viewers on a journey across the globe to find out if the hidden code is real. If it is, could this be the actual word of God? A code written into his own divine work. A master plan for history? The code is said to point to a diverse variety of historical events from the rise of Hitler to the threat of North Korea and it may even point to the location of one of the greatest treasures of all, the lost Arc of the Covenant."
5,18,2018,Friday,10:00,AM ,Special,UFO Conspiracy: Hunt for the Truth,998,998,PG,N,"In the 70 years since the famed Roswell UFO crash, there is a long history of allegations involving alien phenomena and their supposed government cover-ups. This special takes a hard look at the most famous, and lesser known, UFO reports that some believe have been purposely hidden from the public."
5,18,2018,Friday,12:00,PM,Ancient Aliens,Angels and Aliens,2,7,PG,N,"Biblical texts and ancient lore frequently describe winged creatures carrying messages from the heavens. But are angels merely the product of mankind's imagination--or do they really exist? If so, where do they come from? Ancient astronaut theorists suggest that the Bible's Old Testament reads like a handbook on extraterrestrial visitations. Accounts of angels can also be found in Islamic and Indian texts. Infinite stories around the globe describe unearthly guardians, entrusted to both observe and protect as well as tales of powerful warriors bringing about everything from plague to peace. Are angels really supernatural beings from heaven, or something more? If so, might angels really be travelers--visiting Earth from distant planets?"
5,18,2018,Friday,1:00,PM,Ancient Aliens,Aliens and the Founding Fathers,3,11,PG,N,"What is the meaning behind secret messages found throughout Washington, D.C.? Did America's Founding Fathers know something about ancient aliens that the general public did not? And if so, could this knowledge have been incorporated into the symbols, architecture, and even the founding documents of the United States of America?"
5,18,2018,Friday,2:00,PM,Ancient Aliens,Aliens and Cover-Ups,5,2,PG,N,"In 1980, three young military men were sent into a UK forest to investigate strange lights. They reportedly encountered a spacecraft of unknown origin. When one of the men touched it, he claims to have received telepathically a long sequence of binary code, which he later wrote down and translated. The military ordered them to never speak about the incident. Why do such UFO encounters continue to be kept under wraps, and what might they reveal about our ancient past?"
5,18,2018,Friday,3:00,PM,Ancient Aliens,Aliens and Mega-Disasters,4,4,PG,N,"There are numerous historical, religious and mythic accounts of ancient civilizations being wiped out by volcanoes, earthquakes, floods, and meteors. Did god, or nature bring about such disasters? Or is it possible that celestial beings had a hand in the ancient world's catastrophic disasters?"
5,18,2018,Friday,4:00,PM,Ancient Aliens,The Crystal Skulls,6,2,PG,N,"Luminous relics in the shape of human skulls. Otherworldly artifacts believed to harness the secrets of the universe. Are the Crystal Skulls part of an elaborate hoax? Or do they possess a great, perhaps even otherworldly power? The Crystal Skulls are some of the most controversial of ancient artifacts. While there have been literally hundreds of crystal skulls found throughout the world, according to legend, there are only thirteen which are believed to hold an awesome, mystical power whose secrets will be revealed when the skulls come together to form a global grid. Could this so-called ""reunion of the skulls"" awaken sacred knowledge of the gods? Knowledge that has been hidden from mankind for thousands of years? And if so, will the Crystal Skulls reveal the truth about our extraterrestrial past, or offer us a glimpse into our future?"
5,18,2018,Friday,5:00,PM,Ancient Aliens,The Science Wars,12,6,PG,N,"Nearly every year archaeologists and anthropologists make discoveries that require revisions to our history books. But there are numerous artifacts that are outright ignored because they don't fit into the accepted scientific paradigm. Could clues about our extraterrestrial origins be hidden in these discarded pieces of our past? Shocking evidence has recently been revealed that challenges the accepted dating of the Great Pyramid. An ancient hammer found in Texas that dates back 140 million years is ignored by mainstream archaeologists. And unexplainable elongated skulls have been found on nearly every continent of the world that science refuses to test. Could we be on the brink of scientific discoveries that the academic community cannot deny? Evidence that reveals the truth of where we really came from, why we are here and if we are alone in the Universe?"
